rep	entropy	dnds	fspec	omega	kappa	lnlik	k	aic
387	3.524449137	0.614482192	f61	0.519286	1.61857	-2331385.326	3	4662776.652
387	3.524449137	0.614482192	f1x4	0.507623	1.59668	-2359438.414	3	4718882.829
387	3.524449137	0.614482192	f3x4	0.490144	1.56775	-2347463.998	3	4694933.996
387	3.524449137	0.614482192	cf3x4	0.484186	1.59738	-2359949.072	3	4719904.144
387	3.524449137	0.614482192	mg1	0.67313	1.7097	-2357700.695	3	4715407.391
387	3.524449137	0.614482192	mg3	0.656668	1.63216	-2345408.843	3	4690823.686
388	2.362578246	0.430376275	f61	0.441478	2.51437	-1999085.351	3	3998176.702
388	2.362578246	0.430376275	f1x4	0.45385	2.39662	-2011030.833	3	4022067.666
388	2.362578246	0.430376275	f3x4	0.491236	2.34471	-1934919.529	3	3869845.059
388	2.362578246	0.430376275	cf3x4	0.456109	2.51543	-1979691.239	3	3959388.479
388	2.362578246	0.430376275	mg1	0.435788	2.36068	-2007670.332	3	4015346.664
388	2.362578246	0.430376275	mg3	0.443921	2.25972	-1929828.203	3	3859662.407
389	3.063376397	0.43050001	f61	0.389405	1.84125	-2230090.041	3	4460186.082
389	3.063376397	0.43050001	f1x4	0.346316	1.75961	-2304678.055	3	4609362.111
389	3.063376397	0.43050001	f3x4	0.349104	1.93911	-2287084.629	3	4574175.258
389	3.063376397	0.43050001	cf3x4	0.348734	1.81062	-2271565.837	3	4543137.674
389	3.063376397	0.43050001	mg1	0.467607	2.01159	-2304139.727	3	4608285.453
389	3.063376397	0.43050001	mg3	0.471857	2.18089	-2285988.705	3	4571983.411
38	3.705795893	0.79172918	f61	0.727539	1.80148	-2225987.151	3	4451980.302
38	3.705795893	0.79172918	f1x4	0.688359	1.78209	-2257520.695	3	4515047.39
38	3.705795893	0.79172918	f3x4	0.686651	1.93806	-2260452.215	3	4520910.43
38	3.705795893	0.79172918	cf3x4	0.67945	1.81641	-2245156.527	3	4490319.053
38	3.705795893	0.79172918	mg1	0.822594	1.92361	-2255047.264	3	4510100.529
38	3.705795893	0.79172918	mg3	0.81657	2.04357	-2257448.952	3	4514903.905
390	2.961418208	0.475150365	f61	0.385545	1.50795	-2256851.775	3	4513709.55
390	2.961418208	0.475150365	f1x4	0.403451	1.48984	-2259189.902	3	4518385.803
390	2.961418208	0.475150365	f3x4	0.418285	1.46235	-2213701.568	3	4427409.135
390	2.961418208	0.475150365	cf3x4	0.395245	1.51051	-2242299	3	4484604
390	2.961418208	0.475150365	mg1	0.496306	1.59948	-2258033.778	3	4516073.556
390	2.961418208	0.475150365	mg3	0.494338	1.53744	-2211537.455	3	4423080.91
391	3.012954506	0.454295883	f61	0.409089	1.90723	-2236836.46	3	4473678.919
391	3.012954506	0.454295883	f1x4	0.364098	1.82285	-2312449.988	3	4624905.976
391	3.012954506	0.454295883	f3x4	0.372209	2.02595	-2290719.964	3	4581445.927
391	3.012954506	0.454295883	cf3x4	0.370114	1.88717	-2274393.943	3	4548793.886
391	3.012954506	0.454295883	mg1	0.489296	2.02324	-2311661.299	3	4623328.599
391	3.012954506	0.454295883	mg3	0.498444	2.227	-2289144.835	3	4578295.67
392	3.082132611	0.499284854	f61	0.448165	1.77411	-2213873.789	3	4427753.577
392	3.082132611	0.499284854	f1x4	0.438122	1.7407	-2248748.206	3	4497502.411
392	3.082132611	0.499284854	f3x4	0.409384	1.77607	-2250297.308	3	4500600.616
392	3.082132611	0.499284854	cf3x4	0.4215	1.77938	-2236840.836	3	4473687.672
392	3.082132611	0.499284854	mg1	0.521144	1.88092	-2247477.514	3	4494961.029
392	3.082132611	0.499284854	mg3	0.511274	1.87758	-2248529.457	3	4497064.915
393	3.553514325	0.627691026	f61	0.549801	1.62507	-2324276.562	3	4648559.125
393	3.553514325	0.627691026	f1x4	0.536778	1.60164	-2354619.419	3	4709244.838
393	3.553514325	0.627691026	f3x4	0.516623	1.62723	-2346982.522	3	4693971.043
393	3.553514325	0.627691026	cf3x4	0.519419	1.61145	-2343452.332	3	4686910.664
393	3.553514325	0.627691026	mg1	0.705373	1.71178	-2353102.039	3	4706210.077
393	3.553514325	0.627691026	mg3	0.690607	1.69716	-2345105.023	3	4690216.047
394	3.329214034	0.56207501	f61	0.512999	1.93146	-2287870.21	3	4575746.42
394	3.329214034	0.56207501	f1x4	0.513285	1.88416	-2306242.02	3	4612490.04
394	3.329214034	0.56207501	f3x4	0.526928	1.92346	-2284176.489	3	4568358.978
394	3.329214034	0.56207501	cf3x4	0.50799	1.91597	-2289510.624	3	4579027.249
394	3.329214034	0.56207501	mg1	0.633335	1.90484	-2304339.453	3	4608684.906
394	3.329214034	0.56207501	mg3	0.626323	1.89849	-2281266.008	3	4562538.015
395	3.292384955	0.709061705	f61	0.615321	1.94574	-2149319.708	3	4298645.417
395	3.292384955	0.709061705	f1x4	0.60107	1.89998	-2168450.782	3	4336907.564
395	3.292384955	0.709061705	f3x4	0.576997	1.93101	-2174143.533	3	4348293.067
395	3.292384955	0.709061705	cf3x4	0.574813	1.91933	-2171513.798	3	4343033.597
395	3.292384955	0.709061705	mg1	0.698139	2.03449	-2165847.774	3	4331701.548
395	3.292384955	0.709061705	mg3	0.689535	2.03845	-2171246.151	3	4342498.302
396	3.758355464	0.768524223	f61	0.698643	1.75248	-2233404.791	3	4466815.583
396	3.758355464	0.768524223	f1x4	0.667283	1.71072	-2262547.543	3	4525101.085
396	3.758355464	0.768524223	f3x4	0.656396	1.81773	-2264816.299	3	4529638.599
396	3.758355464	0.768524223	cf3x4	0.654916	1.74924	-2253825.251	3	4507656.503
396	3.758355464	0.768524223	mg1	0.808976	1.85761	-2260749.25	3	4521504.5
396	3.758355464	0.768524223	mg3	0.799449	1.91857	-2262601.804	3	4525209.608
397	3.342678575	0.733207574	f61	0.627906	1.90964	-2108612.132	3	4217230.263
397	3.342678575	0.733207574	f1x4	0.625044	1.89565	-2131171.789	3	4262349.578
397	3.342678575	0.733207574	f3x4	0.607882	1.95762	-2136771.228	3	4273548.455
397	3.342678575	0.733207574	cf3x4	0.605254	1.90611	-2121912.564	3	4243831.127
397	3.342678575	0.733207574	mg1	0.695745	2.00792	-2128849.497	3	4257704.994
397	3.342678575	0.733207574	mg3	0.680984	2.03128	-2134321.998	3	4268649.996
398	3.250071653	0.619263223	f61	0.575573	1.92801	-2130143.948	3	4260293.895
398	3.250071653	0.619263223	f1x4	0.554633	1.91711	-2165804.078	3	4331614.156
398	3.250071653	0.619263223	f3x4	0.550329	2.10819	-2180154.325	3	4360314.65
398	3.250071653	0.619263223	cf3x4	0.541755	1.93776	-2155366.43	3	4310738.86
398	3.250071653	0.619263223	mg1	0.631344	2.09794	-2163211.537	3	4326429.073
398	3.250071653	0.619263223	mg3	0.62045	2.23172	-2177345.816	3	4354697.632
399	3.588611514	0.717647667	f61	0.633486	1.94985	-2230992.242	3	4461990.485
399	3.588611514	0.717647667	f1x4	0.629319	1.94777	-2249682.187	3	4499370.374
399	3.588611514	0.717647667	f3x4	0.62459	2.05966	-2248324.125	3	4496654.25
399	3.588611514	0.717647667	cf3x4	0.612015	1.95449	-2239919.381	3	4479844.761
399	3.588611514	0.717647667	mg1	0.770805	2.0979	-2246988.439	3	4493982.878
399	3.588611514	0.717647667	mg3	0.758149	2.17887	-2245215.79	3	4490437.58
39	3.447841556	0.756827546	f61	0.652271	2.0867	-2182161.207	3	4364328.414
39	3.447841556	0.756827546	f1x4	0.687574	2.04585	-2159905.313	3	4319816.626
39	3.447841556	0.756827546	f3x4	0.637353	2.03481	-2191832.851	3	4383671.702
39	3.447841556	0.756827546	cf3x4	0.651366	2.07933	-2171341.423	3	4342688.845
39	3.447841556	0.756827546	mg1	0.749271	2.16459	-2157271.699	3	4314549.397
39	3.447841556	0.756827546	mg3	0.722023	2.11612	-2188963.579	3	4377933.157
3	3.283786029	0.708414686	f61	0.685011	2.26079	-2117741.006	3	4235488.011
3	3.283786029	0.708414686	f1x4	0.673678	2.19098	-2117469.988	3	4234945.977
3	3.283786029	0.708414686	f3x4	0.63368	2.31794	-2160716.35	3	4321438.701
3	3.283786029	0.708414686	cf3x4	0.647749	2.23693	-2130162.257	3	4260330.513
3	3.283786029	0.708414686	mg1	0.712051	2.35841	-2116452.046	3	4232910.092
3	3.283786029	0.708414686	mg3	0.68187	2.38137	-2159350.85	3	4318707.701
400	3.296631465	0.6123418	f61	0.549245	1.9774	-2222535.413	3	4445076.827
400	3.296631465	0.6123418	f1x4	0.512218	1.91808	-2274249.951	3	4548505.903
400	3.296631465	0.6123418	f3x4	0.515795	2.11669	-2263809.595	3	4527625.191
400	3.296631465	0.6123418	cf3x4	0.511863	1.96164	-2245991.934	3	4491989.867
400	3.296631465	0.6123418	mg1	0.662735	2.10723	-2272463.043	3	4544932.086
400	3.296631465	0.6123418	mg3	0.666026	2.27936	-2261572.333	3	4523150.666
401	3.208433208	0.511645011	f61	0.445957	1.66146	-2234426.597	3	4468859.195
401	3.208433208	0.511645011	f1x4	0.400944	1.59797	-2297724.655	3	4595455.31
401	3.208433208	0.511645011	f3x4	0.399523	1.72352	-2282971.135	3	4565948.27
401	3.208433208	0.511645011	cf3x4	0.400518	1.64086	-2272252.773	3	4544511.545
401	3.208433208	0.511645011	mg1	0.544215	1.79664	-2296283.94	3	4592573.881
401	3.208433208	0.511645011	mg3	0.54865	1.91743	-2281095.543	3	4562197.087
402	3.665265676	0.714158665	f61	0.610939	1.71548	-2230697.009	3	4461400.018
402	3.665265676	0.714158665	f1x4	0.601128	1.68808	-2252573.266	3	4505152.531
402	3.665265676	0.714158665	f3x4	0.58787	1.76633	-2255099.402	3	4510204.804
402	3.665265676	0.714158665	cf3x4	0.584652	1.70841	-2245457.64	3	4490921.28
402	3.665265676	0.714158665	mg1	0.738609	1.84218	-2250815.716	3	4501637.431
402	3.665265676	0.714158665	mg3	0.72496	1.87819	-2252948.173	3	4505902.346
403	3.722465645	0.764083292	f61	0.670218	1.76128	-2257781.089	3	4515568.177
403	3.722465645	0.764083292	f1x4	0.664144	1.74198	-2277420.509	3	4554847.018
403	3.722465645	0.764083292	f3x4	0.651769	1.75118	-2267791.526	3	4535589.053
403	3.722465645	0.764083292	cf3x4	0.641641	1.75061	-2273760.567	3	4547527.134
403	3.722465645	0.764083292	mg1	0.815826	1.86456	-2275582.78	3	4551171.559
403	3.722465645	0.764083292	mg3	0.79341	1.81078	-2265562.155	3	4531130.31
404	3.72230824	0.736149353	f61	0.638473	1.84117	-2273835.203	3	4547676.406
404	3.72230824	0.736149353	f1x4	0.648198	1.81003	-2283492.114	3	4566990.228
404	3.72230824	0.736149353	f3x4	0.626539	1.82381	-2279866.922	3	4559739.844
404	3.72230824	0.736149353	cf3x4	0.625404	1.82221	-2279025.03	3	4558056.06
404	3.72230824	0.736149353	mg1	0.814082	1.91543	-2281769.943	3	4563545.886
404	3.72230824	0.736149353	mg3	0.797005	1.88815	-2277746.677	3	4555499.353
405	3.010827419	0.602850998	f61	0.528391	1.82736	-2179005.348	3	4358016.697
405	3.010827419	0.602850998	f1x4	0.557813	1.93285	-2185062.629	3	4370131.258
405	3.010827419	0.602850998	f3x4	0.510663	1.96125	-2233845.208	3	4467696.417
405	3.010827419	0.602850998	cf3x4	0.518515	1.88252	-2193119.169	3	4386244.338
405	3.010827419	0.602850998	mg1	0.617041	2.02494	-2183693.166	3	4367392.332
405	3.010827419	0.602850998	mg3	0.579049	2.06195	-2232009.52	3	4464025.041
406	3.214326791	0.76609343	f61	0.750159	2.52979	-2084945.792	3	4169897.583
406	3.214326791	0.76609343	f1x4	0.767445	2.43361	-2092276.118	3	4184558.236
406	3.214326791	0.76609343	f3x4	0.800595	2.37124	-2046036.091	3	4092078.182
406	3.214326791	0.76609343	cf3x4	0.757982	2.49933	-2075331.622	3	4150669.244
406	3.214326791	0.76609343	mg1	0.787277	2.43268	-2089833.666	3	4179673.332
406	3.214326791	0.76609343	mg3	0.784813	2.32025	-2042423.767	3	4084853.534
407	3.478038616	0.680647297	f61	0.585239	1.70358	-2207013.453	3	4414032.906
407	3.478038616	0.680647297	f1x4	0.574413	1.67586	-2229121.348	3	4458248.695
407	3.478038616	0.680647297	f3x4	0.544994	1.7173	-2236581.812	3	4473169.625
407	3.478038616	0.680647297	cf3x4	0.554465	1.70215	-2221606.597	3	4443219.193
407	3.478038616	0.680647297	mg1	0.68572	1.82661	-2228067.561	3	4456141.122
407	3.478038616	0.680647297	mg3	0.670879	1.82707	-2235116.868	3	4470239.736
408	3.56193536	0.73194334	f61	0.624502	1.97025	-2244814.43	3	4489634.86
408	3.56193536	0.73194334	f1x4	0.653885	1.9761	-2233302.759	3	4466611.517
408	3.56193536	0.73194334	f3x4	0.634292	1.93344	-2225900.645	3	4451807.29
408	3.56193536	0.73194334	cf3x4	0.619241	1.95256	-2239465.605	3	4478937.211
408	3.56193536	0.73194334	mg1	0.77276	2.11533	-2231883.988	3	4463773.975
408	3.56193536	0.73194334	mg3	0.746333	2.01686	-2223766.229	3	4447538.459
409	3.58703241	0.689244818	f61	0.638765	2.33622	-2243043.95	3	4486093.901
409	3.58703241	0.689244818	f1x4	0.65799	2.26204	-2237835.533	3	4475677.067
409	3.58703241	0.689244818	f3x4	0.659844	2.2666	-2231503.993	3	4463013.987
409	3.58703241	0.689244818	cf3x4	0.638506	2.30582	-2235498.455	3	4471002.91
409	3.58703241	0.689244818	mg1	0.763114	2.34654	-2236240.424	3	4472486.848
409	3.58703241	0.689244818	mg3	0.746037	2.28418	-2229288.276	3	4458582.552
40	3.06162615	0.685418559	f61	0.610597	2.3308	-2199293.141	3	4398592.282
40	3.06162615	0.685418559	f1x4	0.646484	2.12913	-2151461.374	3	4302928.748
40	3.06162615	0.685418559	f3x4	0.586215	2.32696	-2225168.851	3	4450343.701
40	3.06162615	0.685418559	cf3x4	0.605127	2.18349	-2180696.549	3	4361399.098
40	3.06162615	0.685418559	mg1	0.70447	2.33816	-2148734.06	3	4297474.119
40	3.06162615	0.685418559	mg3	0.686713	2.41395	-2222911.524	3	4445829.048
410	3.470363093	0.542530654	f61	0.411019	1.40711	-2437932.499	3	4875870.998
410	3.470363093	0.542530654	f1x4	0.436011	1.39938	-2400042.124	3	4800090.249
410	3.470363093	0.542530654	f3x4	0.432187	1.42596	-2391855.835	3	4783717.67
410	3.470363093	0.542530654	cf3x4	0.415499	1.40749	-2410916.825	3	4821839.649
410	3.470363093	0.542530654	mg1	0.611846	1.51352	-2398962.543	3	4797931.086
410	3.470363093	0.542530654	mg3	0.601936	1.49428	-2390622.048	3	4781250.097
411	3.380360961	0.558459819	f61	0.488212	1.63848	-2286118.236	3	4572242.471
411	3.380360961	0.558459819	f1x4	0.481361	1.61023	-2307214.476	3	4614434.952
411	3.380360961	0.558459819	f3x4	0.459822	1.62368	-2304389.029	3	4608784.057
411	3.380360961	0.558459819	cf3x4	0.461798	1.63024	-2302201.961	3	4604409.921
411	3.380360961	0.558459819	mg1	0.600108	1.7523	-2305710.876	3	4611427.751
411	3.380360961	0.558459819	mg3	0.586881	1.71606	-2302416.877	3	4604839.754
412	2.938841862	0.705950751	f61	0.622485	2.01007	-2078589.824	3	4157185.648
412	2.938841862	0.705950751	f1x4	0.64044	1.98698	-2067847.137	3	4135700.274
412	2.938841862	0.705950751	f3x4	0.618999	2.06768	-2096097.883	3	4192201.767
412	2.938841862	0.705950751	cf3x4	0.625677	2.05576	-2077591.961	3	4155189.923
412	2.938841862	0.705950751	mg1	0.655016	2.06535	-2066638.347	3	4133282.693
412	2.938841862	0.705950751	mg3	0.631434	2.06115	-2094711.832	3	4189429.664
413	3.085581061	0.512953258	f61	0.447381	1.76207	-2207675.805	3	4415357.61
413	3.085581061	0.512953258	f1x4	0.433346	1.72632	-2242417.31	3	4484840.619
413	3.085581061	0.512953258	f3x4	0.397473	1.77106	-2256757.625	3	4513521.25
413	3.085581061	0.512953258	cf3x4	0.415575	1.76113	-2233458.907	3	4466923.813
413	3.085581061	0.512953258	mg1	0.517885	1.90554	-2241694.322	3	4483394.644
413	3.085581061	0.512953258	mg3	0.506082	1.92309	-2255586.204	3	4511178.408
414	3.30067846	0.635660622	f61	0.569915	1.91643	-2206102.085	3	4412210.17
414	3.30067846	0.635660622	f1x4	0.588625	1.93444	-2201611.408	3	4403228.816
414	3.30067846	0.635660622	f3x4	0.584748	1.92061	-2177646.318	3	4355298.637
414	3.30067846	0.635660622	cf3x4	0.56623	1.92471	-2197649.376	3	4395304.751
414	3.30067846	0.635660622	mg1	0.673277	2.07192	-2201194.292	3	4402394.583
414	3.30067846	0.635660622	mg3	0.652905	1.99516	-2176899.048	3	4353804.095
415	3.56424014	0.664993742	f61	0.620865	1.80177	-2192567.147	3	4385140.294
415	3.56424014	0.664993742	f1x4	0.598361	1.80415	-2229660.35	3	4459326.7
415	3.56424014	0.664993742	f3x4	0.566337	1.87892	-2239026.962	3	4478059.924
415	3.56424014	0.664993742	cf3x4	0.574971	1.81127	-2224111.74	3	4448229.481
415	3.56424014	0.664993742	mg1	0.701036	1.99062	-2227765.388	3	4455536.776
415	3.56424014	0.664993742	mg3	0.676871	2.01261	-2236719.87	3	4473445.741
416	3.268742219	0.568574809	f61	0.519076	1.87192	-2241256.958	3	4482519.917
416	3.268742219	0.568574809	f1x4	0.468928	1.80913	-2304144.334	3	4608294.668
416	3.268742219	0.568574809	f3x4	0.476998	2.00394	-2290099.072	3	4580204.144
416	3.268742219	0.568574809	cf3x4	0.472925	1.86116	-2274243.842	3	4548493.684
416	3.268742219	0.568574809	mg1	0.619849	1.98546	-2303181.994	3	4606369.988
416	3.268742219	0.568574809	mg3	0.62734	2.16906	-2288386.16	3	4576778.32
417	3.624025948	0.833430068	f61	0.781706	1.89491	-2149721.374	3	4299448.748
417	3.624025948	0.833430068	f1x4	0.762984	1.89008	-2168730.896	3	4337467.793
417	3.624025948	0.833430068	f3x4	0.75805	1.99649	-2170520.818	3	4341047.635
417	3.624025948	0.833430068	cf3x4	0.745181	1.91336	-2160439.684	3	4320885.368
417	3.624025948	0.833430068	mg1	0.836646	1.99568	-2166386.921	3	4332779.841
417	3.624025948	0.833430068	mg3	0.816022	2.04679	-2167843.834	3	4335693.667
418	3.145007592	0.624574759	f61	0.576969	1.7884	-2154112.179	3	4308230.358
418	3.145007592	0.624574759	f1x4	0.571365	1.80767	-2161907.194	3	4323820.389
418	3.145007592	0.624574759	f3x4	0.561056	1.87525	-2153537.976	3	4307081.951
418	3.145007592	0.624574759	cf3x4	0.551316	1.80521	-2160658.573	3	4321323.147
418	3.145007592	0.624574759	mg1	0.624642	1.94757	-2161262.123	3	4322530.246
418	3.145007592	0.624574759	mg3	0.603079	1.93607	-2152814.007	3	4305634.014
419	3.664798848	0.719157775	f61	0.626796	1.77512	-2325821.499	3	4651648.999
419	3.664798848	0.719157775	f1x4	0.671805	1.81342	-2281615.394	3	4563236.788
419	3.664798848	0.719157775	f3x4	0.668999	1.87184	-2270547.58	3	4541101.159
419	3.664798848	0.719157775	cf3x4	0.645654	1.81378	-2287996.149	3	4575998.297
419	3.664798848	0.719157775	mg1	0.800326	1.91453	-2279692.829	3	4559391.657
419	3.664798848	0.719157775	mg3	0.783224	1.92852	-2268183.093	3	4536372.185
41	3.731449034	0.881965862	f61	0.834686	2.13138	-2180404.262	3	4360814.525
41	3.731449034	0.881965862	f1x4	0.84961	2.1	-2182183.09	3	4364372.179
41	3.731449034	0.881965862	f3x4	0.845344	2.10375	-2173037.862	3	4346081.723
41	3.731449034	0.881965862	cf3x4	0.828428	2.1398	-2175781.751	3	4351569.502
41	3.731449034	0.881965862	mg1	0.933566	2.16217	-2179933.91	3	4359873.821
41	3.731449034	0.881965862	mg3	0.913529	2.11538	-2170035.831	3	4340077.662
420	3.511600399	0.778991338	f61	0.702331	2.32988	-2158445.049	3	4316896.097
420	3.511600399	0.778991338	f1x4	0.730145	2.27006	-2156679.209	3	4313364.418
420	3.511600399	0.778991338	f3x4	0.716793	2.25722	-2147639.843	3	4295285.686
420	3.511600399	0.778991338	cf3x4	0.7059	2.32424	-2155452.415	3	4310910.829
420	3.511600399	0.778991338	mg1	0.80653	2.36496	-2155647.187	3	4311300.374
420	3.511600399	0.778991338	mg3	0.78891	2.28483	-2146035.581	3	4292077.162
421	3.59439412	0.740030588	f61	0.695743	2.10613	-2185919.84	3	4371845.68
421	3.59439412	0.740030588	f1x4	0.695102	2.08619	-2188468.306	3	4376942.612
421	3.59439412	0.740030588	f3x4	0.678011	2.11043	-2189423.222	3	4378852.443
421	3.59439412	0.740030588	cf3x4	0.666252	2.10104	-2198263.523	3	4396533.047
421	3.59439412	0.740030588	mg1	0.77763	2.21013	-2187460.961	3	4374927.923
421	3.59439412	0.740030588	mg3	0.752415	2.1632	-2188015.718	3	4376037.436
422	3.667265609	0.74451092	f61	0.646022	1.7652	-2209498.385	3	4419002.771
422	3.667265609	0.74451092	f1x4	0.611452	1.72735	-2251314.212	3	4502634.423
422	3.667265609	0.74451092	f3x4	0.604813	1.84218	-2247780.015	3	4495566.029
422	3.667265609	0.74451092	cf3x4	0.603314	1.75808	-2233810.657	3	4467627.314
422	3.667265609	0.74451092	mg1	0.761955	1.87382	-2249813.122	3	4499632.243
422	3.667265609	0.74451092	mg3	0.758194	1.96434	-2245762.519	3	4491531.038
423	3.74742402	0.801979922	f61	0.677352	1.78423	-2245102.803	3	4490211.607
423	3.74742402	0.801979922	f1x4	0.680694	1.78697	-2259588.976	3	4519183.952
423	3.74742402	0.801979922	f3x4	0.666274	1.84629	-2260372.445	3	4520750.89
423	3.74742402	0.801979922	cf3x4	0.659136	1.78904	-2251415.116	3	4502836.232
423	3.74742402	0.801979922	mg1	0.841397	1.90145	-2257133.576	3	4514273.153
423	3.74742402	0.801979922	mg3	0.823157	1.93733	-2257578.519	3	4515163.038
424	3.503865604	0.718717764	f61	0.681511	1.952	-2182872.426	3	4365750.852
424	3.503865604	0.718717764	f1x4	0.673342	1.98842	-2194205.54	3	4388417.079
424	3.503865604	0.718717764	f3x4	0.65681	2.04315	-2194070.126	3	4388146.251
424	3.503865604	0.718717764	cf3x4	0.648948	1.99017	-2196776.51	3	4393559.02
424	3.503865604	0.718717764	mg1	0.748307	2.15764	-2192325.819	3	4384657.637
424	3.503865604	0.718717764	mg3	0.715097	2.12936	-2191900.951	3	4383807.902
425	3.005918066	0.614953161	f61	0.587257	3.35035	-2124948.66	3	4249903.321
425	3.005918066	0.614953161	f1x4	0.612808	3.24481	-2124539.42	3	4249084.84
425	3.005918066	0.614953161	f3x4	0.636146	3.10355	-2064232.993	3	4128471.985
425	3.005918066	0.614953161	cf3x4	0.598986	3.31741	-2105811.812	3	4211629.623
425	3.005918066	0.614953161	mg1	0.659395	3.23648	-2122588.907	3	4245183.814
425	3.005918066	0.614953161	mg3	0.650903	3.02945	-2061532.068	3	4123070.136
426	3.354118388	0.712299861	f61	0.702248	2.14127	-2139173.535	3	4278353.07
426	3.354118388	0.712299861	f1x4	0.699425	2.12092	-2148279.657	3	4296565.315
426	3.354118388	0.712299861	f3x4	0.703716	2.1716	-2127399.669	3	4254805.337
426	3.354118388	0.712299861	cf3x4	0.685222	2.15704	-2137575.135	3	4275156.27
426	3.354118388	0.712299861	mg1	0.751982	2.19832	-2147406.584	3	4294819.169
426	3.354118388	0.712299861	mg3	0.733993	2.17271	-2126311.913	3	4252629.826
427	3.594591158	0.673202436	f61	0.623045	1.86608	-2213696.478	3	4427398.955
427	3.594591158	0.673202436	f1x4	0.610661	1.87194	-2233865.01	3	4467736.02
427	3.594591158	0.673202436	f3x4	0.600817	1.93037	-2224719.456	3	4449444.912
